ORIG_FID,SIA2024BuildingType,BuildingAge,GlazingRatio
66262,MFH,1910,51
66263,MFH,2015,27
66264,MFH,1900,19
66265,MFH,1962,28
66266,MFH,1963,17
66267,MFH,1956,41
66268,MFH,1920,29
66269,MFH,1913,31
66270,MFH,1941,47
66271,MFH,1903,27
66272,MFH,1970,41
66273,MFH,1961,20
66274,MFH,1907,27
66275,MFH,2016,39
66276,MFH,1918,22
66277,MFH,1960,43
66278,MFH,1937,49
66279,MFH,1936,51
66280,MFH,1976,42
66281,MFH,1961,44
66282,MFH,2003,31
66283,MFH,2017,10
66284,MFH,1958,23
66285,MFH,1943,54
66286,MFH,1940,21
66287,MFH,1958,16
66288,MFH,1959,33
66289,MFH,1937,30
66290,MFH,1903,23
66291,MFH,1952,16
66292,MFH,1923,14
66293,MFH,1934,30
66294,MFH,1978,11
66295,MFH,1999,52
66296,MFH,1900,52
66297,MFH,1958,29
66298,MFH,1998,24
66299,MFH,2010,13
66300,MFH,1969,47
66301,MFH,1951,39
66302,MFH,1966,23
66303,MFH,1929,42
66304,MFH,1902,19
66305,MFH,1934,21
66306,MFH,1911,32
66307,MFH,2002,31
66308,MFH,1994,55
66309,MFH,1962,15
66310,MFH,1916,47
66311,MFH,1937,33
66312,MFH,1959,52
66313,MFH,1919,44
66314,MFH,2004,48
66315,MFH,1956,51
66316,MFH,1930,57
66317,MFH,2004,28
66318,MFH,2008,20
66319,MFH,1937,29
66320,MFH,1954,28
66321,MFH,1942,13
66322,MFH,1928,26
66323,MFH,1954,53
66324,MFH,1903,18
66325,MFH,1904,50
66326,MFH,1906,38
66327,MFH,2015,40
66328,MFH,1937,18
66329,MFH,1922,44
66330,MFH,1985,18
66331,MFH,2011,55
66332,MFH,1900,40
66333,MFH,1968,31
66334,MFH,1958,48
66335,MFH,1920,58
66336,MFH,1994,51
66337,MFH,1932,41
66338,MFH,2013,50
66339,MFH,1998,56
66340,MFH,1941,24
66341,MFH,1980,32
66342,MFH,2012,27
66343,MFH,2009,12
66344,MFH,1908,58
66345,MFH,2008,55
66346,MFH,2000,31
66347,MFH,1971,45
66348,MFH,1974,14
66349,MFH,1949,19
66350,MFH,1921,17
66351,MFH,2004,15
66352,MFH,1962,37
66353,MFH,1956,54
66354,MFH,1987,22
66355,MFH,1904,25
66356,MFH,2013,49
66357,MFH,2002,59
66358,MFH,1938,10
66359,MFH,1984,16
66360,MFH,1921,53
66361,MFH,1983,14
66362,MFH,1970,26
66363,MFH,1929,29
66364,MFH,2007,57
66365,MFH,1950,59
66366,MFH,1977,29
66367,MFH,1997,23
66368,MFH,1921,10
66369,MFH,1957,15
66370,MFH,2012,52
66371,MFH,2017,43
66372,MFH,1997,13
66373,MFH,1909,50
66374,MFH,1957,18
66375,MFH,1923,29
66376,MFH,1999,26
66377,MFH,1903,20
66378,MFH,1928,34
66379,MFH,1975,48
66380,MFH,2015,48
66381,MFH,1906,51
66382,MFH,1957,48
66383,MFH,1987,21
66384,MFH,1982,50
66385,MFH,1956,27
66386,MFH,1989,38
66387,MFH,1950,44
66388,MFH,1910,21
66389,MFH,1931,26
66390,MFH,1980,50
66391,MFH,1914,54
66392,MFH,1901,47
66393,MFH,2018,43
66394,MFH,1940,50
66395,MFH,1968,21
66396,MFH,1973,53
66397,MFH,1930,41
66398,MFH,2002,13
66399,MFH,1964,48
66400,MFH,1984,25
66401,MFH,1906,18
66402,MFH,1950,27
66403,MFH,1910,54
66404,MFH,1952,33
66405,MFH,2015,22
66406,MFH,1932,32
66407,MFH,1938,18
66408,MFH,2014,12
66409,MFH,1958,56
66410,MFH,1967,35
66411,MFH,1912,52
66412,MFH,1986,15
66413,MFH,1986,38
66414,MFH,1952,26
66415,MFH,1935,41
66416,MFH,1950,55
66417,MFH,1975,47
66418,MFH,2015,37
66419,MFH,1939,26
66420,MFH,1983,20
66421,MFH,2017,37
66422,MFH,1936,46
66423,MFH,2010,28
66424,MFH,1992,38
66425,MFH,1905,15
66426,MFH,1912,51
66427,MFH,2018,14
66428,MFH,1937,48
66429,MFH,1936,31
66430,MFH,1990,34
66431,MFH,1962,34
66432,MFH,1923,30
66433,MFH,1991,57
66434,MFH,2007,54
66435,MFH,1975,41
66436,MFH,2011,16
66437,MFH,1968,53
66438,MFH,1967,43
66439,MFH,1940,36
66440,MFH,1962,36
66441,MFH,1912,33
66442,MFH,2010,47
66443,MFH,1989,19
66444,MFH,1962,31
66445,MFH,1930,12
66446,MFH,2002,46
66447,MFH,2007,45
66448,MFH,1978,28
66449,MFH,1908,21
66450,MFH,1999,47
66451,MFH,1900,26
66452,MFH,1901,33
66453,MFH,1959,53
66454,MFH,1906,54
66455,MFH,1966,23
66456,MFH,1963,27
66457,MFH,2009,59
66458,MFH,1926,25
66459,MFH,2012,30
66460,MFH,1975,58
66461,MFH,2015,44
66462,MFH,1909,23
66463,MFH,1952,28
66464,MFH,1962,12
66465,MFH,1928,45
66466,MFH,1905,12
66467,MFH,1942,17
66468,MFH,1974,15
66469,MFH,1996,21
66470,MFH,1926,16
66471,MFH,1946,17
66472,MFH,1979,13
66473,MFH,1958,34
66474,MFH,1905,41
66475,MFH,2010,42
66476,MFH,1966,57
66477,MFH,1903,35
66478,MFH,1915,28
66479,MFH,2013,24
66480,MFH,2009,27
66481,MFH,1972,18
66482,MFH,1978,23
66483,MFH,1904,22
66484,MFH,2013,20
66485,MFH,1957,18
66486,MFH,1930,40
66487,MFH,1938,23
66488,MFH,1958,36
66489,MFH,1980,51
66490,MFH,1939,28
66491,MFH,1933,23
66492,MFH,1972,43
66493,MFH,1949,46
66494,MFH,1911,36
66495,MFH,1976,44
66496,MFH,1961,10
66497,MFH,1981,48
66498,MFH,1990,52
66499,MFH,2015,50
66500,MFH,1981,29
66501,MFH,1911,14
66502,MFH,1974,29
66503,MFH,1938,54
66504,MFH,1923,22
66505,MFH,2004,21
66506,MFH,1922,55
66507,MFH,1953,24
66508,MFH,1910,49
66509,MFH,1992,31
66510,MFH,1977,12
66511,MFH,1914,53
66512,MFH,1997,53
66513,MFH,1913,17
66514,MFH,1922,45
66515,MFH,1962,42
66516,MFH,2007,56
66517,MFH,1992,46
66518,MFH,1905,26
66519,MFH,2017,18
66520,MFH,1974,25
66521,MFH,1981,39
66522,MFH,2008,42
66523,MFH,1967,30
66524,MFH,1977,20
66525,MFH,1967,34
66526,MFH,2014,24
66527,MFH,1940,28
66528,MFH,1910,48
66529,MFH,1994,18
66530,MFH,1975,57
66531,MFH,1972,51
66532,MFH,2016,50
66533,MFH,1968,41
66534,MFH,1997,11
66535,MFH,1906,12
66536,MFH,1935,27
66537,MFH,1956,57
66538,MFH,1941,35
66539,MFH,1967,18
66540,MFH,1992,22
66541,MFH,1984,49
66542,MFH,1982,43
66543,MFH,2012,12
66544,MFH,2002,28
66545,MFH,1942,37
66546,MFH,1953,38
66547,MFH,1961,53
66548,MFH,1995,44
66549,MFH,2017,21
66550,MFH,1929,26
66551,MFH,1960,44
66552,MFH,2005,32
66553,MFH,1979,39
66554,MFH,1999,48
66555,MFH,1978,38
66556,MFH,1906,12
66557,MFH,2016,28
66558,MFH,1996,56
66559,MFH,1928,35
66560,MFH,1990,12
66561,MFH,1958,36
66562,MFH,1963,40
66563,MFH,1983,36
66564,MFH,1922,27
66565,MFH,1979,35
66566,MFH,1906,45
66567,MFH,1958,46
66568,MFH,2018,25
66569,MFH,1904,33
66570,MFH,2006,28
66571,MFH,1929,42
66572,MFH,2014,40
66573,MFH,2000,27
66574,MFH,1972,32
66575,MFH,1969,31
66576,MFH,1936,57
66577,MFH,1968,55
66578,MFH,2007,46
66579,MFH,1917,11
66580,MFH,1981,27
66581,MFH,1916,34
66582,MFH,1970,18
66583,MFH,2015,27
66584,MFH,1975,12
66585,MFH,1940,23
66586,MFH,2008,18
66587,MFH,1969,46
66588,MFH,1933,50
66589,MFH,1944,32
66590,MFH,1915,58
66591,MFH,2008,52
66592,MFH,1940,54
66593,MFH,1964,12
66594,MFH,1934,23
66595,MFH,2017,32
66596,MFH,1990,10
66597,MFH,1960,27
66598,MFH,1951,13
66599,MFH,1982,32
66600,MFH,1995,16
66601,MFH,1990,43
66602,MFH,2006,11
66603,MFH,1933,22
66604,MFH,1984,27
66605,MFH,1930,20
66606,MFH,1925,24
66607,MFH,1950,50
66608,MFH,1980,31
66609,MFH,1961,40
66610,MFH,1992,59
66611,MFH,1915,13
66612,MFH,2005,47
66613,MFH,1947,39
66614,MFH,1964,24
66615,MFH,1995,36
66616,MFH,1998,16
66617,MFH,1963,11
66618,MFH,1957,56
66619,MFH,1932,28
66620,MFH,1916,21
66621,MFH,1942,33
66622,MFH,2017,34
66623,MFH,1956,49
66624,MFH,1939,49
66625,MFH,1910,37
66626,MFH,1999,47
66627,MFH,1953,11
66628,MFH,1901,36
66629,MFH,2013,54
66630,MFH,1976,38
66631,MFH,1937,43
66632,MFH,1943,48
66633,MFH,2017,16
66634,MFH,1965,16
66635,MFH,1904,17
66636,MFH,2005,42
66637,MFH,1904,34
66638,MFH,1967,50
66639,MFH,2004,33
66640,MFH,1995,39
66641,MFH,1957,33
66642,MFH,1966,43
66643,MFH,1998,43
66644,MFH,1935,21
66645,MFH,2000,21
66646,MFH,1907,55
66647,MFH,1960,29
66648,MFH,1938,35
66649,MFH,1901,54
66650,MFH,1935,35
66651,MFH,1951,11
66652,MFH,1914,52
66653,MFH,1914,56
66654,MFH,1953,29
66655,MFH,1952,24
66656,MFH,1976,34
66657,MFH,2000,42
66658,MFH,1963,39
66659,MFH,1913,18
66660,MFH,2012,51
66661,MFH,1996,28
66662,MFH,1940,26
66663,MFH,1905,45
66664,MFH,2010,45
66665,MFH,1949,17
66666,MFH,2014,55
66667,MFH,1990,34
66668,MFH,2014,19
66669,MFH,2003,16
66670,MFH,1996,13
66671,MFH,1901,23
66672,MFH,1952,27
66673,MFH,1939,39
66674,MFH,2002,15
66675,MFH,2005,17
66676,MFH,2008,32
66677,MFH,1961,24
66678,MFH,1961,57
66679,MFH,1967,46
66680,MFH,1979,39
66681,MFH,1933,44
66682,MFH,1940,37
66683,MFH,1907,44
66684,MFH,2011,32
66685,MFH,1906,58
66686,MFH,1908,11
66687,MFH,1964,33
66688,MFH,1905,27
66689,MFH,1992,17
66690,MFH,1931,49
66691,MFH,1907,20
66692,MFH,1933,28
66693,MFH,2009,24
66694,MFH,1951,12
66695,MFH,2002,56
66696,MFH,1900,40
66697,MFH,1907,32
66698,MFH,1935,12
66699,MFH,1907,29
66700,MFH,1918,43
66701,MFH,1997,26
66702,MFH,1944,26
66703,MFH,1937,14
66704,MFH,1912,27
66705,MFH,1905,21
66706,MFH,1912,35
66707,MFH,1977,26
66708,MFH,1922,36
66709,MFH,1944,46
66710,MFH,2019,59
66711,MFH,2013,12
66712,MFH,1967,42
66713,MFH,1902,36
66714,MFH,1919,43
66715,MFH,1980,43
66716,MFH,1976,16
66717,MFH,1927,38
66718,MFH,1909,37
66719,MFH,2017,26
66720,MFH,1969,55
66721,MFH,1901,55
66722,MFH,1902,20
66723,MFH,1987,57
66724,MFH,1986,12
66725,MFH,1953,48
66726,MFH,1977,10
66727,MFH,2014,59
66728,MFH,1948,57
66729,MFH,1972,22
66730,MFH,1995,42
66731,MFH,1949,18
66732,MFH,1926,38
66733,MFH,2000,12
66734,MFH,1979,28
66735,MFH,1960,18
66736,MFH,1902,54
66737,MFH,1959,54
66738,MFH,1943,43
66739,MFH,1916,18
66740,MFH,1926,30
66741,MFH,2009,40
66742,MFH,1905,59
66743,MFH,1984,41
66744,MFH,1931,51
66745,MFH,2002,17
66746,MFH,1998,36
66747,MFH,1912,53
66748,MFH,1935,56
66749,MFH,2000,24
66750,MFH,1922,26
66751,MFH,1980,52
66752,MFH,1913,11
66753,MFH,2001,32
66754,MFH,1930,52
66755,MFH,1970,59
66756,MFH,2018,23
66757,MFH,1955,36
66758,MFH,1932,38
66759,MFH,1921,42
66760,MFH,1925,15
66761,MFH,1921,29
66762,MFH,1958,15
66763,MFH,1963,59
66764,MFH,1917,22
66765,MFH,1961,42
66766,MFH,1972,25
66767,MFH,1961,22
66768,MFH,1949,11
66769,MFH,1900,11
66770,MFH,1902,39
66771,MFH,1944,32
66772,MFH,1947,28
66773,MFH,1976,30
66774,MFH,1901,11
66775,MFH,1918,20
66776,MFH,1918,57
66777,MFH,1971,42
66778,MFH,1996,17
66779,MFH,1987,41
66780,MFH,1943,35
66781,MFH,1922,11
66782,MFH,1948,32
66783,MFH,1995,32
66784,MFH,1998,21
66785,MFH,1948,38
66786,MFH,1993,11
66787,MFH,1935,17
66788,MFH,1957,46
66789,MFH,1960,17
66790,MFH,1995,18
66791,MFH,1996,42
66792,MFH,1917,36
66793,MFH,1946,50
66794,MFH,1928,57
66795,MFH,1975,53
66796,MFH,2004,26
66797,MFH,1925,23
66798,MFH,1992,22
66799,MFH,1952,44
66800,MFH,2012,40
66801,MFH,1939,50
66802,MFH,1977,30
66803,MFH,1921,50
66804,MFH,1936,46
66805,MFH,1978,13
66806,MFH,1983,40
66807,MFH,1956,16
66808,MFH,1941,41
66809,MFH,1993,17
66810,MFH,1995,48
66811,MFH,1966,34
66812,MFH,1961,19
66813,MFH,1975,33
66814,MFH,1970,17
66815,MFH,1992,56
66816,MFH,1911,40
66817,MFH,1992,47
66818,MFH,2004,56
66819,MFH,1962,46
66820,MFH,2017,19
66821,MFH,1937,50
66822,MFH,1978,27
66823,MFH,1955,58
66824,MFH,1927,52
66825,MFH,1913,55
66826,MFH,1969,37
66827,MFH,1983,54
66828,MFH,1982,50
66829,MFH,1990,11
66830,MFH,1920,16
66831,MFH,1927,15
66832,MFH,1922,59
66833,MFH,1909,48
66834,MFH,1948,55
66835,MFH,1986,20
66836,MFH,1905,29
66837,MFH,2007,53
66838,MFH,1902,20
66839,MFH,1904,45
66840,MFH,1921,38
66841,MFH,2018,11
66842,MFH,1979,24
66843,MFH,1989,45
66844,MFH,2011,38
66845,MFH,1948,20
66846,MFH,2015,27
66847,MFH,1943,16
66848,MFH,1969,45
66849,MFH,1975,37
66850,MFH,1927,28
66851,MFH,1920,56
66852,MFH,1927,52
66853,MFH,1938,14
66854,MFH,1985,58
66855,MFH,1908,34
66856,MFH,2019,12
66857,MFH,2011,48
66858,MFH,1992,22
66859,MFH,1984,59
66860,MFH,1993,59
66861,MFH,1926,10
66862,MFH,1937,10
66863,MFH,1920,28
66864,MFH,2018,30
66865,MFH,1967,30
66866,MFH,1942,38
66867,MFH,1910,56
66868,MFH,1906,10
66869,MFH,1941,24
66870,MFH,1991,56
66871,MFH,1904,31
66872,MFH,1981,54
66873,MFH,1946,27
66874,MFH,2013,54
66875,MFH,1919,20
66876,MFH,1969,54
66877,MFH,1973,39
66878,MFH,1965,59
66879,MFH,1961,18
66880,MFH,1948,38
66881,MFH,1991,27
66882,MFH,1964,44
66883,MFH,1930,12
66884,MFH,1943,17
66885,MFH,1906,49
66886,MFH,1926,56
66887,MFH,1954,22
66888,MFH,1933,49
66889,MFH,1982,48
66890,MFH,1972,46
66891,MFH,1990,45
66892,MFH,1958,49
66893,MFH,1908,18
66894,MFH,2019,14
66895,MFH,1934,14
66896,MFH,1900,55
66897,MFH,1972,56
66898,MFH,2012,15
66899,MFH,1974,30
66900,MFH,1917,31
66901,MFH,2001,13
66902,MFH,2004,40
66903,MFH,1907,58
66904,MFH,2018,53
66905,MFH,1921,23
66906,MFH,1938,32
66907,MFH,1993,16
66908,MFH,1987,43
66909,MFH,1993,56
66910,MFH,1906,14
66911,MFH,1978,48
66912,MFH,1966,32
66913,MFH,2005,27
66914,MFH,1913,35
66915,MFH,1997,59
66916,MFH,1937,29
66917,MFH,1986,33
66918,MFH,2007,45
66919,MFH,1928,16
66920,MFH,2015,31
66921,MFH,2007,10
66922,MFH,1967,51
66923,MFH,2004,52
66924,MFH,1934,56
66925,MFH,1998,49
66926,MFH,1906,35
66927,MFH,1902,37
66928,MFH,1960,16
66929,MFH,1996,17
66930,MFH,1995,41
66931,MFH,1943,53
66932,MFH,1951,14
66933,MFH,1912,34
66934,MFH,1983,11
66935,MFH,1991,29
66936,MFH,2001,31
66937,MFH,1900,21
66938,MFH,2012,30
66939,MFH,1989,45
66940,MFH,2010,11
66941,MFH,1915,52
66942,MFH,1972,48
66943,MFH,1914,24
66944,MFH,1978,58
66945,MFH,1941,26
66946,MFH,1952,35
66947,MFH,2012,11
66948,MFH,1933,49
66949,MFH,1971,55
66950,MFH,1962,10
66951,MFH,1920,16
66952,MFH,1960,53
66953,MFH,1922,53
66954,MFH,2004,36
66955,MFH,1916,26
66956,MFH,1979,23
66957,MFH,2006,35
66958,MFH,1975,42
66959,MFH,1910,53
66960,MFH,1941,16
66961,MFH,1985,23
66962,MFH,1948,50
66963,MFH,1949,58
66964,MFH,1904,31
66965,MFH,1981,57
66966,MFH,1991,16
66967,MFH,1943,36
66968,MFH,1929,39
66969,MFH,1981,19
66970,MFH,1972,26
66971,MFH,1967,20
66972,MFH,1905,39
66973,MFH,1989,23
66974,MFH,2012,33
66975,MFH,1931,55
66976,MFH,1907,27
66977,MFH,1987,24
66978,MFH,1934,36
66979,MFH,1929,15
66980,MFH,1997,31
66981,MFH,1960,58
66982,MFH,1961,10
66983,MFH,1987,53
66984,MFH,1995,32
66985,MFH,1996,56
66986,MFH,1986,20
66987,MFH,1915,48
66988,MFH,2018,24
66989,MFH,1936,41
66990,MFH,1978,37
66991,MFH,1971,43
66992,MFH,2008,53
66993,MFH,1921,14
66994,MFH,1930,43
66995,MFH,1926,57
66996,MFH,1926,15
66997,MFH,1970,12
66998,MFH,1921,14
66999,MFH,1979,45
67000,MFH,1980,42
67001,MFH,1979,47
67002,MFH,1977,34
67003,MFH,1944,14
67004,MFH,1963,13
67005,MFH,1965,55
67006,MFH,1934,37
67007,MFH,1968,31
67008,MFH,1948,50
67009,MFH,1962,31
67010,MFH,1998,31
67011,MFH,1905,36
67012,MFH,1902,14
67013,MFH,1986,20
67014,MFH,2012,48
67015,MFH,1953,54
67016,MFH,1982,11
67017,MFH,2010,16
67018,MFH,1969,47
67019,MFH,1969,26
67020,MFH,1916,36
67021,MFH,1958,12
67022,MFH,1909,44
67023,MFH,2013,46
67024,MFH,1987,20
67025,MFH,1925,40
67026,MFH,1970,17
67027,MFH,1904,33
67028,MFH,1937,55
67029,MFH,1982,21
67030,MFH,1951,44
67031,MFH,1996,32
67032,MFH,1973,56
67033,MFH,2018,29
67034,MFH,2016,22
67035,MFH,1945,42
67036,MFH,1998,35
67037,MFH,1999,34
67038,MFH,1938,57
67039,MFH,2015,37
67040,MFH,1964,34
67041,MFH,1920,53
67042,MFH,1912,19
67043,MFH,2016,31
67044,MFH,1947,44
67045,MFH,1988,57
67046,MFH,1921,16
67047,MFH,1975,59
67048,MFH,1901,40
67049,MFH,1979,25
67050,MFH,1910,12
67051,MFH,1967,39
67052,MFH,1952,14
67053,MFH,1973,51
67054,MFH,1919,32
67055,MFH,1983,50
67056,MFH,1984,15
67057,MFH,1913,36
67058,MFH,1954,47
67059,MFH,1916,10
67060,MFH,2008,13
67061,MFH,1939,37
67062,MFH,1993,29
67063,MFH,1908,52
67064,MFH,1939,50
67065,MFH,1964,37
67066,MFH,1939,49
67067,MFH,1987,27
67068,MFH,1981,18
67069,MFH,1969,46
67070,MFH,2006,58
67071,MFH,1968,43
67072,MFH,1926,32
67073,MFH,1922,27
67074,MFH,1954,50
67075,MFH,1984,46
67076,MFH,1917,40
67077,MFH,2010,25
67078,MFH,1912,43
67079,MFH,1934,44
67080,MFH,1968,53
67081,MFH,1991,21
67082,MFH,1924,31
67083,MFH,1963,57
67084,MFH,1921,30
67085,MFH,1935,57
67086,MFH,1957,50
67087,MFH,1954,27
67088,MFH,2002,19
67089,MFH,1963,50
67090,MFH,1953,52
67091,MFH,1972,36
67092,MFH,1974,19
67093,MFH,1911,27
67094,MFH,1990,42
67095,MFH,1985,54
67096,MFH,1916,28
67097,MFH,1982,11
67098,MFH,1978,50
67099,MFH,1975,43
67100,MFH,2008,55
67101,MFH,1949,46
67102,MFH,1928,27
67103,MFH,1976,26
67104,MFH,1956,51
67105,MFH,1995,47
67106,MFH,1911,10
67107,MFH,1992,31
67108,MFH,1927,17
67109,MFH,1988,23
67110,MFH,1943,54
67111,MFH,1908,28
67112,MFH,2010,17
67113,MFH,1931,11
67114,MFH,2008,19
67115,MFH,1940,53
67116,MFH,1994,37
67117,MFH,1973,28
67118,MFH,2001,36
67119,MFH,1908,13
67120,MFH,1917,54
67121,MFH,2019,32
67122,MFH,2009,42
67123,MFH,1989,52
67124,MFH,1911,45
67125,MFH,1922,26
67126,MFH,2012,54
67127,MFH,1901,26
67128,MFH,1935,34
67129,MFH,1966,30
67130,MFH,1908,24
67131,MFH,2009,45
67132,MFH,1975,47
67133,MFH,1952,28
67134,MFH,1946,22
67135,MFH,2006,46
67136,MFH,1983,43
67137,MFH,1901,39
67138,MFH,1953,18
67139,MFH,1967,42
67140,MFH,1992,28
67141,MFH,1934,11
67142,MFH,1939,12
67143,MFH,1940,42
67144,MFH,1912,28
67145,MFH,2003,54
67146,MFH,2004,21
67147,MFH,1933,46
67148,MFH,2007,54
67149,MFH,1901,42
67150,MFH,1944,11
67151,MFH,1908,23
67152,MFH,1928,58
67153,MFH,1978,41
67154,MFH,1986,36
67155,MFH,1923,47
67156,MFH,1998,56
67157,MFH,1966,54
67158,MFH,2014,40
67159,MFH,2002,49
67160,MFH,1913,12
67161,MFH,1925,44
67162,MFH,1968,55
67163,MFH,1935,25
67164,MFH,1953,23
67165,MFH,1992,55
67166,MFH,1924,17
67167,MFH,1945,56
67168,MFH,1960,19
67169,MFH,1993,38
67170,MFH,1905,54
67171,MFH,1963,40
67172,MFH,1954,39
67173,MFH,1962,26
67174,MFH,1963,31
67175,MFH,2009,40
67176,MFH,1963,34
67177,MFH,1977,23
67178,MFH,2003,11
67179,MFH,1984,46
67180,MFH,2008,32
67181,MFH,1959,23
67182,MFH,1956,29
67183,MFH,1906,43
67184,MFH,1978,24
67185,MFH,1992,27
67186,MFH,1936,24
67187,MFH,1911,30
67188,MFH,2006,44
67189,MFH,2001,18
67190,MFH,1979,31
67191,MFH,1900,20
67192,MFH,1987,30
67193,MFH,2013,19
67194,MFH,1964,38
67195,MFH,1938,15
67196,MFH,1947,34
67197,MFH,1971,55
67198,MFH,1902,48
67199,MFH,1993,20
67200,MFH,1900,33
67201,MFH,1949,28
67202,MFH,1974,13
67203,MFH,2004,52
67204,MFH,1932,53
67205,MFH,1996,34
67206,MFH,1984,17
67207,MFH,2006,11
67208,MFH,1919,48
67209,MFH,2002,42
67210,MFH,2017,56
67211,MFH,1940,45
67212,MFH,2014,29
67213,MFH,1902,59
67214,MFH,1958,26
67215,MFH,1978,30
67216,MFH,1976,42
67217,MFH,2014,53
67218,MFH,1991,52
67219,MFH,1918,40
67220,MFH,1964,16
67221,MFH,1933,32
67222,MFH,1912,33
67223,MFH,1956,58
67224,MFH,2010,42
67225,MFH,1903,12
67226,MFH,1900,27
67227,MFH,2004,10
67228,MFH,1969,33
67229,MFH,1960,46
67230,MFH,1952,21
67231,MFH,1916,25
67232,MFH,1947,58
67233,MFH,1970,47
67234,MFH,1992,45
67235,MFH,1934,45
67236,MFH,1941,26
67237,MFH,1982,58
67238,MFH,1998,17
67239,MFH,1974,20
67240,MFH,1986,19
67241,MFH,1924,45
67242,MFH,1932,31
67243,MFH,1988,15
67244,MFH,2001,57
67245,MFH,1945,15
67246,MFH,1913,54
67247,MFH,1953,30
67248,MFH,1932,46
67249,MFH,1912,27
67250,MFH,1903,11
67251,MFH,1904,56
67252,MFH,1960,59
67253,MFH,1917,35
67254,MFH,2007,57
67255,MFH,1949,15
67256,MFH,2017,52
67257,MFH,2006,36
67258,MFH,1928,46
67259,MFH,2013,57
67260,MFH,1962,18
67261,MFH,1984,54
67262,MFH,1943,49
67263,MFH,1918,56
67264,MFH,1926,48
67265,MFH,1996,27
67266,MFH,1986,26
67267,MFH,1987,16
67268,MFH,1902,19
67269,MFH,1949,12
67270,MFH,1937,57
67271,MFH,1928,15
67272,MFH,2011,27
67273,MFH,1908,17
67274,MFH,1921,47
67275,MFH,1954,16
67276,MFH,1945,29
67277,MFH,1970,22
67278,MFH,2010,10
67279,MFH,1966,10
67280,MFH,1906,58
67281,MFH,1966,32
67282,MFH,2016,52
67283,MFH,1949,16
67284,MFH,1944,37
67285,MFH,1946,17
67286,MFH,2016,11
67287,MFH,1931,20
67288,MFH,2010,13
67289,MFH,1984,14
67290,MFH,1947,18
67291,MFH,1991,51
67292,MFH,1995,16
67293,MFH,1947,13
67294,MFH,2009,17
67295,MFH,1962,21
67296,MFH,1981,22
67297,MFH,2013,28
67298,MFH,1905,12
67299,MFH,1956,37
67300,MFH,1960,34
67301,MFH,1904,55
67302,MFH,1962,52
67303,MFH,1988,33
67304,MFH,1917,55
67305,MFH,1929,22
67306,MFH,2010,40
67307,MFH,1988,13
67308,MFH,2000,42
67309,MFH,1961,39
67310,MFH,1985,55
67311,MFH,1985,37
67312,MFH,1995,38
67313,MFH,1948,17
67314,MFH,1990,39
67315,MFH,1995,16
67316,MFH,1931,14
67317,MFH,1999,42
67318,MFH,1951,56
67319,MFH,1963,42
67320,MFH,1941,57
67321,MFH,1946,34
67322,MFH,1957,36
67323,MFH,1919,49
67324,MFH,1932,27
67325,MFH,1968,40
67326,MFH,1956,59
67327,MFH,1910,56
67328,MFH,1993,23
67329,MFH,1941,47
67330,MFH,1979,32
67331,MFH,1974,38
67332,MFH,2008,40
67333,MFH,1974,29
67334,MFH,1936,14
67335,MFH,1919,11
67336,MFH,1926,16
67337,MFH,2010,18
67338,MFH,2015,27
67339,MFH,1974,31
67340,MFH,1920,26
67341,MFH,1952,35
67342,MFH,1968,14
67343,MFH,1939,21
67344,MFH,1957,43
67345,MFH,1936,38
67346,MFH,1987,14
67347,MFH,1969,58
67348,MFH,1961,52
67349,MFH,1932,46
67350,MFH,1974,21
67351,MFH,1972,37
67352,MFH,1944,41
67353,MFH,2001,32
67354,MFH,1992,59
67355,MFH,1925,53
67356,MFH,1947,31
67357,MFH,1991,21
67358,MFH,1917,16
67359,MFH,1963,58
67360,MFH,1910,36
67361,MFH,1955,30
67362,MFH,1924,46
67363,MFH,1940,38
67364,MFH,1968,39
67365,MFH,1938,27
67366,MFH,1968,15
67367,MFH,1928,10
67368,MFH,1990,33
67369,MFH,1901,13
67370,MFH,1913,34
67371,MFH,1983,51
67372,MFH,2014,28
67373,MFH,2008,26
67374,MFH,2013,17
67375,MFH,1954,43
67376,MFH,1998,30
67377,MFH,1991,39
67378,MFH,1903,42
67379,MFH,2015,12
67380,MFH,1953,22
67381,MFH,1948,37
67382,MFH,1917,20
67383,MFH,1928,34
67384,MFH,1937,19
67385,MFH,2003,31
67386,MFH,1904,24
67387,MFH,2009,23
67388,MFH,2019,42
67389,MFH,1958,30
67390,MFH,1958,59
67391,MFH,1960,30
67392,MFH,2006,22
67393,MFH,1935,30
67394,MFH,1959,51
67395,MFH,1942,32
67396,MFH,1998,37
67397,MFH,1980,25
67398,MFH,1988,58
67399,MFH,1918,44
67400,MFH,2004,38
67401,MFH,1968,35
67402,MFH,1941,26
67403,MFH,1988,55
67404,MFH,1905,39
67405,MFH,1910,44
67406,MFH,2009,24
67407,MFH,1916,45
67408,MFH,1927,19
67409,MFH,1929,47
67410,MFH,1951,15
67411,MFH,1961,10
67412,MFH,1964,58
67413,MFH,2012,12
67414,MFH,1916,47
67415,MFH,1910,27
67416,MFH,1921,39
67417,MFH,1932,22
67418,MFH,1987,51
67419,MFH,1933,56
67420,MFH,1929,17
67421,MFH,1942,50
67422,MFH,1979,48
67423,MFH,1974,53
67424,MFH,1957,44
